"FIT ID","No.","Post Code","Technology","Installation","kW","Commission","Export","Tariff","Country","GO Region","Local Authority","Related ID","Generator Name"
" FIT00042772"," 1"," TR18 "," Photovoltaic "," Domestic"," 0.1 "," 2009-08-01"," Deemed "," PV-R/0-4/01 "," England"," South West "," Cornwall "," R04210RWEN ","  "
" FIT00325469"," 1"," BR8 "," Photovoltaic "," Domestic"," 0.18 "," 2011-12-09"," Deemed "," PV-R/0-4/02 R "," England"," South East "," Sevenoaks "," MCS-00245326-Y ","  "
" FIT00150136"," 1"," PL28 "," Photovoltaic "," Domestic"," 0.18 "," 2011-01-17"," Deemed "," PV-R/0-4/02 "," England"," South West "," Cornwall "," MCS-00031019-Y ","  "
" FIT00574967"," 1"," FY1 "," Photovoltaic "," Domestic"," 0.2 "," 2014-08-25"," Deemed "," PV-R/0-4/05H-2 "," England"," North West "," Blackpool "," MCS-00664202-E ","  "
" FIT00354359"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00370302-N ","  "
" FIT00039795"," 1"," L4 "," Photovoltaic "," Domestic"," 0.2 "," 2009-08-22"," Deemed "," PV-R/0-4/01 "," England"," North West "," Liverpool "," R03977RWEN "," Solarite "
" FIT00356663"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00370310-N ","  "
" FIT00356746"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00370311-P ","  "
" FIT00357165"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00371342-D ","  "
" FIT00354407"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00370303-J ","  "
" FIT00164436"," 1"," G76 "," Photovoltaic "," Domestic"," 0.2 "," 2011-11-17"," Deemed "," PV-R/0-4/02 "," Scotland"," N/A "," East Renfrewshire "," MCS-00169131-G ","  "
" FIT00357185"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00371351-B ","  "
" FIT00357147"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00371339-K ","  "
" FIT00709031"," 1"," GL52 "," Photovoltaic "," Domestic"," 0.2 "," 2015-12-07"," Deemed "," PV-N/0-4/06H-2 "," England"," South West "," Tewkesbury "," MCS-00913755-N ","  "
" FIT00356784"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00370313-H ","  "
" FIT00357019"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00370317-O ","  "
" FIT00354311"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00370300-G ","  "
" FIT00354543"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00370309-A ","  "
" FIT00354440"," 1"," G64 "," Photovoltaic "," Domestic"," 0.2 "," 2012-07-12"," Deemed "," PV-N/0-4/03 H "," Scotland"," N/A "," East Dunbartonshire "," MCS-00370304-T ","  "
" FIT00011007"," 1"," BB4 "," Photovoltaic "," Domestic"," 0.21 "," 2010-02-20"," Deemed "," PV-R/0-4/01 "," England"," North West "," Rossendale "," R03578RWEN "," Arndale "
" FIT00285055"," 1"," Unk "," Photovoltaic "," Domestic"," 0.22 "," 2011-10-28"," Deemed "," PV-N/0-4/02 R "," England"," South East "," Swale "," MCS-00240243-D ","  "
" FIT00285057"," 1"," Unk "," Photovoltaic "," Domestic"," 0.22 "," 2011-10-28"," Deemed "," PV-N/0-4/02 R "," England"," South East "," Swale "," MCS-00240475-X ","  "
" FIT00342112"," 1"," OX7 "," Photovoltaic "," Domestic"," 0.23 "," 2012-02-23"," Deemed "," PV-N/0-4/02 "," England"," South East "," West Oxfordshire "," MCS-00292819-I ","  "
" FIT00581652"," 1"," CB2 "," Photovoltaic "," Domestic"," 0.24 "," 2014-06-23"," Deemed "," PV-N/0-4/05H-3 "," England"," East of England "," Cambridge "," MCS-00637467-W ","  "
" FIT00716017"," 1"," DN36 "," Photovoltaic "," Domestic"," 0.24 "," 2015-10-27"," Deemed "," PV-N/0-4/06H-2 "," England"," Yorks & Humber "," North East Lincolnshire "," MCS-00882639-C ","  "
" FIT00600223"," 1"," SW15 "," Photovoltaic "," Domestic"," 0.24 "," 2013-08-05"," Deemed "," PV-N/0-4/06H "," England"," London "," Wandsworth "," MCS-00503380-N ","  "
" FIT00572830"," 1"," BA15 "," Photovoltaic "," Domestic"," 0.24 "," 2014-09-04"," Deemed "," PV-N/0-4/05H-2 "," England"," South West "," Wiltshire "," MCS-00536700-D ","  "
" FIT00455916"," 1"," CB2 "," Photovoltaic "," Domestic"," 0.24 "," 2013-10-28"," Deemed "," PV-N/0-4/04H-4 "," England"," East of England "," Cambridge "," MCS-00542016-I ","  "
" FIT00490475"," 1"," KT18 "," Photovoltaic "," Domestic"," 0.25 "," 2013-07-19"," Deemed "," PV-N/0-4/04H-2 "," England"," South East "," Epsom and Ewell "," MCS-00503213-R ","  "
" FIT00580878"," 1"," RM15 "," Photovoltaic "," Domestic"," 0.25 "," 2013-08-19"," Deemed "," PV-N/0-4/04H-3 "," England"," East of England "," Thurrock "," MCS-00507387-G ","  "
" FIT00779005"," 1"," BS7 "," Photovoltaic "," Domestic"," 0.25 "," 2015-05-22"," Deemed "," PV-R/0-4/06M-3 "," England"," South West "," Bristol, City of "," MCS-00797386-B ","  "
" FIT00542170"," 1"," NR18 "," Photovoltaic "," Domestic"," 0.25 "," 2014-08-26"," Deemed "," PV-N/0-4/05H-2 "," England"," East of England "," South Norfolk "," MCS-00664257-R ","  "
" FIT00677724"," 1"," DN4 "," Photovoltaic "," Commercial"," 0.25 "," 2014-09-05"," Deemed "," PV-N/0-4/05M-2 "," England"," Yorks & Humber "," Doncaster "," MCS-00672821-P ","  "
" FIT00536551"," 1"," RM15 "," Photovoltaic "," Domestic"," 0.25 "," 2014-06-25"," Deemed "," PV-N/0-4/05H-1 "," England"," East of England "," Thurrock "," MCS-00639620-Y ","  "
" FIT00673644"," 1"," RM15 "," Photovoltaic "," Domestic"," 0.25 "," 2014-05-30"," Deemed "," PV-N/0-4/05H-1 "," England"," East of England "," Thurrock "," MCS-00627132-G ","  "
" FIT00756185"," 1"," RM15 "," Photovoltaic "," Domestic"," 0.25 "," 2015-05-08"," Deemed "," PV-N/0-4/06L-FR "," England"," East of England "," Thurrock "," MCS-00791767-I ","  "
" FIT00773338"," 1"," CM7 "," Photovoltaic "," Domestic"," 0.25 "," 2016-05-23"," Deemed "," PV-N/0-4/07L-1 "," England"," East of England "," Braintree "," MCS-00979339-L ","  "
" FIT00760784"," 1"," TA6 "," Photovoltaic "," Domestic"," 0.25 "," 2016-03-01"," Deemed "," PV-R/0-4/06H-FR "," England"," South West "," Sedgemoor "," MCS-00965170-Q ","  "
